datetime,year,month,day,hour,lunYear,lunMonth,lunDay,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,snow,sunrise,sunset,sunshine,pressure
2020-09-23 04:00:00,2020.0,9.0,23.0,4.0,2020.0,8.0,7.0,13.666666666666666,0.0,0.0,91.66666666666669,1.7333333333333334,16.333333333333332,1.0,0.0,0.0,6.0,18.0,12.0,1007.5
2020-09-23 05:00:00,2020.0,9.0,23.0,5.0,2020.0,8.0,7.0,13.333333333333334,0.0,0.0,93.33333333333331,1.7666666666666666,18.666666666666668,1.0,0.0,0.0,6.0,18.0,12.0,1007.8
2020-09-23 06:00:00,2020.0,9.0,23.0,6.0,2020.0,8.0,7.0,13.0,0.0,0.0,95.0,1.8,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.1
2020-09-23 07:00:00,2020.0,9.0,23.0,7.0,2020.0,8.0,7.0,14.0,0.0,6.666666666666667,91.66666666666669,1.933333333333333,26.33333333333333,1.6666666666666663,0.0,0.0,6.0,18.0,12.0,1008.3
2020-09-23 08:00:00,2020.0,9.0,23.0,8.0,2020.0,8.0,7.0,15.0,0.0,13.333333333333334,88.33333333333333,2.066666666666667,31.666666666666664,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1008.7
2020-09-23 09:00:00,2020.0,9.0,23.0,9.0,2020.0,8.0,7.0,16.0,0.0,20.0,85.0,2.2,37.0,3.0,0.0,0.0,6.0,18.0,12.0,1008.5
2020-09-23 10:00:00,2020.0,9.0,23.0,10.0,2020.0,8.0,7.0,18.0,0.0,20.0,78.33333333333333,2.5,42.0,3.0,0.0,0.0,6.0,18.0,12.0,1008.1
2020-09-23 11:00:00,2020.0,9.0,23.0,11.0,2020.0,8.0,7.0,20.0,0.0,20.0,71.66666666666667,2.8000000000000003,47.0,3.0,0.0,0.0,6.0,18.0,12.0,1007.8
2020-09-23 12:00:00,2020.0,9.0,23.0,12.0,2020.0,8.0,7.0,22.0,0.0,20.0,65.0,3.1,52.0,3.0,0.0,0.0,6.0,18.0,12.0,1007.9
2020-09-23 13:00:00,2020.0,9.0,23.0,13.0,2020.0,8.0,7.0,22.33333333333333,0.0,23.33333333333333,65.0,3.1,49.66666666666666,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1007.3
2020-09-23 14:00:00,2020.0,9.0,23.0,14.0,2020.0,8.0,7.0,22.666666666666668,0.0,26.666666666666668,65.0,3.1,47.333333333333336,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1006.8
2020-09-23 15:00:00,2020.0,9.0,23.0,15.0,2020.0,8.0,7.0,23.0,0.0,30.0,65.0,3.1,45.0,4.0,0.0,0.0,6.0,18.0,12.0,1006.8
2020-09-23 16:00:00,2020.0,9.0,23.0,16.0,2020.0,8.0,7.0,22.0,0.0,30.0,70.0,2.8666666666666667,43.0,4.0,0.0,0.0,6.0,18.0,12.0,1006.7
2020-09-23 17:00:00,2020.0,9.0,23.0,17.0,2020.0,8.0,7.0,21.0,0.0,30.0,75.0,2.6333333333333333,41.0,4.0,0.0,0.0,6.0,18.0,12.0,1006.8
2020-09-23 18:00:00,2020.0,9.0,23.0,18.0,2020.0,8.0,7.0,20.0,0.0,30.0,80.0,2.4,39.0,4.0,0.0,0.0,6.0,18.0,12.0,1006.8
2020-09-23 19:00:00,2020.0,9.0,23.0,19.0,2020.0,8.0,7.0,19.33333333333333,0.0,30.0,81.66666666666667,2.2666666666666666,39.66666666666666,4.0,0.0,0.0,6.0,18.0,12.0,1006.9
2020-09-23 20:00:00,2020.0,9.0,23.0,20.0,2020.0,8.0,7.0,18.666666666666668,0.0,30.0,83.33333333333333,2.1333333333333333,40.333333333333336,4.0,0.0,0.0,6.0,18.0,12.0,1007.3
2020-09-23 21:00:00,2020.0,9.0,23.0,21.0,2020.0,8.0,7.0,18.0,0.0,30.0,85.0,2.0,41.0,4.0,0.0,0.0,6.0,18.0,12.0,1007.5
2020-09-23 22:00:00,2020.0,9.0,23.0,22.0,2020.0,8.0,7.0,17.333333333333332,0.0,26.666666666666668,86.66666666666667,2.0,35.666666666666664,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1007.4
2020-09-23 23:00:00,2020.0,9.0,23.0,23.0,2020.0,8.0,7.0,16.666666666666668,0.0,23.33333333333333,88.33333333333333,2.0,30.333333333333336,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1007.2
2020-09-24 00:00:00,2020.0,9.0,24.0,0.0,2020.0,8.0,8.0,16.0,0.0,20.0,90.0,2.0,25.0,3.0,0.0,0.0,6.0,18.0,12.0,1006.9
2020-09-24 01:00:00,2020.0,9.0,24.0,1.0,2020.0,8.0,8.0,15.666666666666666,0.0,23.33333333333333,90.0,2.1333333333333333,18.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1006.8
2020-09-24 02:00:00,2020.0,9.0,24.0,2.0,2020.0,8.0,8.0,15.333333333333334,0.0,26.666666666666668,90.0,2.2666666666666666,11.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1006.3
2020-09-24 03:00:00,2020.0,9.0,24.0,3.0,2020.0,8.0,8.0,15.0,0.0,30.0,90.0,2.4,4.0,4.0,0.0,0.0,6.0,18.0,12.0,1006.1
2020-09-24 04:00:00,2020.0,9.0,24.0,4.0,2020.0,8.0,8.0,14.666666666666666,0.0,30.0,91.66666666666669,2.3,118.66666666666669,4.0,0.0,0.0,6.0,18.0,12.0,1006.0
2020-09-24 05:00:00,2020.0,9.0,24.0,5.0,2020.0,8.0,8.0,14.333333333333334,0.0,30.0,93.33333333333331,2.2,233.3333333333333,4.0,0.0,0.0,6.0,18.0,12.0,1005.9
2020-09-24 06:00:00,2020.0,9.0,24.0,6.0,2020.0,8.0,8.0,14.0,0.0,30.0,95.0,2.1,348.0,4.0,0.0,0.0,6.0,18.0,12.0,1005.6
2020-09-24 07:00:00,2020.0,9.0,24.0,7.0,2020.0,8.0,8.0,15.0,0.0,26.666666666666668,91.66666666666669,2.1666666666666665,350.6666666666667,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1005.9
2020-09-24 08:00:00,2020.0,9.0,24.0,8.0,2020.0,8.0,8.0,16.0,0.0,23.33333333333333,88.33333333333333,2.2333333333333334,353.3333333333333,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1006.0
2020-09-24 09:00:00,2020.0,9.0,24.0,9.0,2020.0,8.0,8.0,17.0,0.0,20.0,85.0,2.3,356.0,3.0,0.0,0.0,6.0,18.0,12.0,1006.2
2020-09-24 10:00:00,2020.0,9.0,24.0,10.0,2020.0,8.0,8.0,19.0,0.0,23.33333333333333,76.66666666666667,2.6333333333333333,238.3333333333333,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1006.5
2020-09-24 11:00:00,2020.0,9.0,24.0,11.0,2020.0,8.0,8.0,21.0,0.0,26.666666666666668,68.33333333333333,2.9666666666666663,120.66666666666666,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1006.1
2020-09-24 12:00:00,2020.0,9.0,24.0,12.0,2020.0,8.0,8.0,23.0,0.0,30.0,60.0,3.3,3.0,4.0,0.0,0.0,6.0,18.0,12.0,1005.3
2020-09-24 13:00:00,2020.0,9.0,24.0,13.0,2020.0,8.0,8.0,23.33333333333333,0.0,26.666666666666668,60.0,3.4,120.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1004.7
2020-09-24 14:00:00,2020.0,9.0,24.0,14.0,2020.0,8.0,8.0,23.666666666666668,0.0,23.33333333333333,60.0,3.5,237.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1003.8
2020-09-24 15:00:00,2020.0,9.0,24.0,15.0,2020.0,8.0,8.0,24.0,0.0,20.0,60.0,3.6,354.0,3.0,0.0,0.0,6.0,18.0,12.0,1003.2
2020-09-24 16:00:00,2020.0,9.0,24.0,16.0,2020.0,8.0,8.0,23.0,0.0,13.333333333333332,66.66666666666667,3.3666666666666667,356.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1003.0
2020-09-24 17:00:00,2020.0,9.0,24.0,17.0,2020.0,8.0,8.0,22.0,0.0,6.666666666666666,73.33333333333333,3.1333333333333333,358.0,1.6666666666666667,0.0,0.0,6.0,18.0,12.0,1003.1
2020-09-24 18:00:00,2020.0,9.0,24.0,18.0,2020.0,8.0,8.0,21.0,0.0,0.0,80.0,2.9,360.0,1.0,0.0,0.0,6.0,18.0,12.0,1003.1
2020-09-24 19:00:00,2020.0,9.0,24.0,19.0,2020.0,8.0,8.0,19.666666666666668,0.0,6.666666666666667,83.33333333333333,2.7333333333333334,349.6666666666667,1.6666666666666663,0.0,0.0,6.0,18.0,12.0,1003.2
2020-09-24 20:00:00,2020.0,9.0,24.0,20.0,2020.0,8.0,8.0,18.33333333333333,0.0,13.333333333333334,86.66666666666667,2.5666666666666664,339.3333333333333,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1003.5
2020-09-24 21:00:00,2020.0,9.0,24.0,21.0,2020.0,8.0,8.0,17.0,0.0,20.0,90.0,2.4,329.0,3.0,0.0,0.0,6.0,18.0,12.0,1003.9
2020-09-24 22:00:00,2020.0,9.0,24.0,22.0,2020.0,8.0,8.0,16.666666666666668,0.0,13.333333333333332,91.66666666666669,2.433333333333333,331.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1003.9
2020-09-24 23:00:00,2020.0,9.0,24.0,23.0,2020.0,8.0,8.0,16.333333333333332,0.0,6.666666666666666,93.33333333333331,2.466666666666667,333.0,1.6666666666666667,0.0,0.0,6.0,18.0,12.0,1003.8
2020-09-25 00:00:00,2020.0,9.0,25.0,0.0,2020.0,8.0,9.0,16.0,0.0,0.0,95.0,2.5,335.0,1.0,0.0,0.0,6.0,18.0,12.0,1003.6
2020-09-25 01:00:00,2020.0,9.0,25.0,1.0,2020.0,8.0,9.0,15.666666666666666,0.0,0.0,93.33333333333331,1.8666666666666667,334.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0,1003.5
2020-09-25 02:00:00,2020.0,9.0,25.0,2.0,2020.0,8.0,9.0,15.333333333333334,0.0,0.0,91.66666666666669,1.2333333333333334,333.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0,1003.1
2020-09-25 03:00:00,2020.0,9.0,25.0,3.0,2020.0,8.0,9.0,15.0,0.0,0.0,90.0,0.6,333.0,1.0,0.0,0.0,6.0,18.0,12.0,1003.0
2020-09-25 04:00:00,2020.0,9.0,25.0,4.0,2020.0,8.0,9.0,14.666666666666666,0.0,0.0,91.66666666666669,0.6333333333333333,333.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0,1003.0
2020-09-25 05:00:00,2020.0,9.0,25.0,5.0,2020.0,8.0,9.0,14.333333333333334,0.0,0.0,93.33333333333331,0.6666666666666666,334.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0,1002.8
2020-09-25 06:00:00,2020.0,9.0,25.0,6.0,2020.0,8.0,9.0,14.0,0.0,0.0,95.0,0.7,335.0,1.0,0.0,0.0,6.0,18.0,12.0,1002.8
2020-09-25 07:00:00,2020.0,9.0,25.0,7.0,2020.0,8.0,9.0,15.333333333333334,0.0,0.0,93.33333333333331,1.0333333333333332,336.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0,1003.1
2020-09-25 08:00:00,2020.0,9.0,25.0,8.0,2020.0,8.0,9.0,16.666666666666668,0.0,0.0,91.66666666666669,1.3666666666666667,338.3333333333333,1.0,0.0,0.0,6.0,18.0,12.0,1003.3
2020-09-25 09:00:00,2020.0,9.0,25.0,9.0,2020.0,8.0,9.0,18.0,0.0,0.0,90.0,1.7,340.0,1.0,0.0,0.0,6.0,18.0,12.0,1003.5
2020-09-25 10:00:00,2020.0,9.0,25.0,10.0,2020.0,8.0,9.0,20.0,0.0,0.0,81.66666666666667,1.9,232.66666666666669,1.0,0.0,0.0,6.0,18.0,12.0,1003.3
2020-09-25 11:00:00,2020.0,9.0,25.0,11.0,2020.0,8.0,9.0,22.0,0.0,0.0,73.33333333333333,2.1,125.33333333333334,1.0,0.0,0.0,6.0,18.0,12.0,1002.8
2020-09-25 12:00:00,2020.0,9.0,25.0,12.0,2020.0,8.0,9.0,24.0,0.0,0.0,65.0,2.3,18.0,1.0,0.0,0.0,6.0,18.0,12.0,1002.3
2020-09-25 13:00:00,2020.0,9.0,25.0,13.0,2020.0,8.0,9.0,24.33333333333333,0.0,0.0,63.333333333333336,2.1666666666666665,19.0,1.0,0.0,0.0,6.0,18.0,12.0,1001.9
2020-09-25 14:00:00,2020.0,9.0,25.0,14.0,2020.0,8.0,9.0,24.666666666666668,0.0,0.0,61.66666666666666,2.033333333333333,20.0,1.0,0.0,0.0,6.0,18.0,12.0,1001.6
2020-09-25 15:00:00,2020.0,9.0,25.0,15.0,2020.0,8.0,9.0,25.0,0.0,0.0,60.0,1.9,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1001.2
2020-09-25 16:00:00,2020.0,9.0,25.0,16.0,2020.0,8.0,9.0,24.0,0.0,0.0,68.33333333333333,1.5666666666666669,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1001.4
2020-09-25 17:00:00,2020.0,9.0,25.0,17.0,2020.0,8.0,9.0,23.0,0.0,0.0,76.66666666666667,1.2333333333333334,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1002.0
2020-09-25 18:00:00,2020.0,9.0,25.0,18.0,2020.0,8.0,9.0,22.0,0.0,0.0,85.0,0.9,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1002.5
2020-09-25 19:00:00,2020.0,9.0,25.0,19.0,2020.0,8.0,9.0,21.0,0.0,0.0,88.33333333333333,0.8333333333333334,15.666666666666668,1.0,1.6666666666666667,0.0,6.0,18.0,12.0,1003.1
2020-09-25 20:00:00,2020.0,9.0,25.0,20.0,2020.0,8.0,9.0,20.0,0.0,0.0,91.66666666666669,0.7666666666666666,10.333333333333334,1.0,3.333333333333333,0.0,6.0,18.0,12.0,1003.7
2020-09-25 21:00:00,2020.0,9.0,25.0,21.0,2020.0,8.0,9.0,19.0,0.0,0.0,95.0,0.7,5.0,1.0,5.0,0.0,6.0,18.0,12.0,1004.3
2020-09-25 22:00:00,2020.0,9.0,25.0,22.0,2020.0,8.0,9.0,18.33333333333333,0.0,0.0,95.0,0.9,7.666666666666666,1.0,6.666666666666667,0.0,6.0,18.0,12.0,1004.6
2020-09-25 23:00:00,2020.0,9.0,25.0,23.0,2020.0,8.0,9.0,17.666666666666668,0.0,0.0,95.0,1.1,10.333333333333332,1.0,8.333333333333334,0.0,6.0,18.0,12.0,1004.4
2020-09-26 00:00:00,2020.0,9.0,26.0,0.0,2020.0,8.0,10.0,17.0,0.0,0.0,95.0,1.3,13.0,1.0,10.0,0.0,6.0,18.0,12.0,1004.5
2020-09-26 01:00:00,2020.0,9.0,26.0,1.0,2020.0,8.0,10.0,16.666666666666668,0.0,6.666666666666667,95.0,1.3,122.66666666666669,1.6666666666666663,8.333333333333334,0.0,6.0,18.0,12.0,1004.4
2020-09-26 02:00:00,2020.0,9.0,26.0,2.0,2020.0,8.0,10.0,16.333333333333332,0.0,13.333333333333334,95.0,1.3,232.3333333333333,2.333333333333333,6.666666666666666,0.0,6.0,18.0,12.0,1004.4
2020-09-26 03:00:00,2020.0,9.0,26.0,3.0,2020.0,8.0,10.0,16.0,0.0,20.0,95.0,1.3,342.0,3.0,5.0,0.0,6.0,18.0,12.0,1004.3
2020-09-26 04:00:00,2020.0,9.0,26.0,4.0,2020.0,8.0,10.0,16.0,0.0,20.0,96.66666666666669,1.3666666666666667,345.3333333333333,3.0,3.333333333333333,0.0,6.0,18.0,12.0,1004.4
2020-09-26 05:00:00,2020.0,9.0,26.0,5.0,2020.0,8.0,10.0,16.0,0.0,20.0,98.33333333333331,1.4333333333333331,348.6666666666667,3.0,1.666666666666666,0.0,6.0,18.0,12.0,1004.7
2020-09-26 06:00:00,2020.0,9.0,26.0,6.0,2020.0,8.0,10.0,16.0,0.0,20.0,100.0,1.5,352.0,3.0,0.0,0.0,6.0,18.0,12.0,1005.3
2020-09-26 07:00:00,2020.0,9.0,26.0,7.0,2020.0,8.0,10.0,16.666666666666668,0.0,20.0,98.33333333333331,1.4666666666666666,354.6666666666667,3.0,0.0,0.0,6.0,18.0,12.0,1006.0
2020-09-26 08:00:00,2020.0,9.0,26.0,8.0,2020.0,8.0,10.0,17.333333333333332,0.0,20.0,96.66666666666669,1.4333333333333331,357.3333333333333,3.0,0.0,0.0,6.0,18.0,12.0,1006.1
2020-09-26 09:00:00,2020.0,9.0,26.0,9.0,2020.0,8.0,10.0,18.0,0.0,20.0,95.0,1.4,360.0,3.0,0.0,0.0,6.0,18.0,12.0,1006.2
2020-09-26 10:00:00,2020.0,9.0,26.0,10.0,2020.0,8.0,10.0,20.0,0.0,13.333333333333332,85.0,1.5666666666666669,252.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1006.4
2020-09-26 11:00:00,2020.0,9.0,26.0,11.0,2020.0,8.0,10.0,22.0,0.0,6.666666666666666,75.0,1.7333333333333332,144.0,1.6666666666666667,0.0,0.0,6.0,18.0,12.0,1006.4
2020-09-26 12:00:00,2020.0,9.0,26.0,12.0,2020.0,8.0,10.0,24.0,0.0,0.0,65.0,1.9,36.0,1.0,0.0,0.0,6.0,18.0,12.0,1006.0
2020-09-26 13:00:00,2020.0,9.0,26.0,13.0,2020.0,8.0,10.0,24.33333333333333,0.0,0.0,61.66666666666666,1.9,34.666666666666664,1.0,0.0,0.0,6.0,18.0,12.0,1005.5
2020-09-26 14:00:00,2020.0,9.0,26.0,14.0,2020.0,8.0,10.0,24.666666666666668,0.0,0.0,58.333333333333336,1.9,33.333333333333336,1.0,0.0,0.0,6.0,18.0,12.0,1005.1
2020-09-26 15:00:00,2020.0,9.0,26.0,15.0,2020.0,8.0,10.0,25.0,0.0,0.0,55.0,1.9,32.0,1.0,0.0,0.0,6.0,18.0,12.0,1004.9
2020-09-26 16:00:00,2020.0,9.0,26.0,16.0,2020.0,8.0,10.0,24.0,0.0,6.666666666666667,61.66666666666666,1.7333333333333332,40.0,1.6666666666666663,0.0,0.0,6.0,18.0,12.0,1004.8
2020-09-26 17:00:00,2020.0,9.0,26.0,17.0,2020.0,8.0,10.0,23.0,0.0,13.333333333333334,68.33333333333333,1.5666666666666669,48.0,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1005.1
2020-09-26 18:00:00,2020.0,9.0,26.0,18.0,2020.0,8.0,10.0,22.0,0.0,20.0,75.0,1.4,56.0,3.0,0.0,0.0,6.0,18.0,12.0,1005.5
2020-09-26 19:00:00,2020.0,9.0,26.0,19.0,2020.0,8.0,10.0,20.666666666666668,0.0,13.333333333333332,80.0,1.4,57.333333333333336,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1006.1
2020-09-26 20:00:00,2020.0,9.0,26.0,20.0,2020.0,8.0,10.0,19.33333333333333,0.0,6.666666666666666,85.0,1.4,58.66666666666666,1.6666666666666667,0.0,0.0,6.0,18.0,12.0,1007.0
2020-09-26 21:00:00,2020.0,9.0,26.0,21.0,2020.0,8.0,10.0,18.0,0.0,0.0,90.0,1.4,60.0,1.0,0.0,0.0,6.0,18.0,12.0,1007.6
2020-09-26 22:00:00,2020.0,9.0,26.0,22.0,2020.0,8.0,10.0,17.333333333333332,0.0,0.0,91.66666666666669,1.3666666666666667,56.0,1.0,0.0,0.0,6.0,18.0,12.0,1007.8
2020-09-26 23:00:00,2020.0,9.0,26.0,23.0,2020.0,8.0,10.0,16.666666666666668,0.0,0.0,93.33333333333331,1.3333333333333333,52.0,1.0,0.0,0.0,6.0,18.0,12.0,1007.9
2020-09-27 00:00:00,2020.0,9.0,27.0,0.0,2020.0,8.0,11.0,16.0,0.0,0.0,95.0,1.3,48.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.2
2020-09-27 01:00:00,2020.0,9.0,27.0,1.0,2020.0,8.0,11.0,15.666666666666666,0.0,0.0,95.0,1.3333333333333333,41.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.4
2020-09-27 02:00:00,2020.0,9.0,27.0,2.0,2020.0,8.0,11.0,15.333333333333334,0.0,0.0,95.0,1.3666666666666667,34.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.5
2020-09-27 03:00:00,2020.0,9.0,27.0,3.0,2020.0,8.0,11.0,15.0,0.0,0.0,95.0,1.4,27.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.6
2020-09-27 04:00:00,2020.0,9.0,27.0,4.0,2020.0,8.0,11.0,14.666666666666666,0.0,0.0,95.0,1.4,25.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.6
2020-09-27 05:00:00,2020.0,9.0,27.0,5.0,2020.0,8.0,11.0,14.333333333333334,0.0,0.0,95.0,1.4,23.0,1.0,0.0,0.0,6.0,18.0,12.0,1008.8
2020-09-27 06:00:00,2020.0,9.0,27.0,6.0,2020.0,8.0,11.0,14.0,0.0,0.0,95.0,1.4,21.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.3
2020-09-27 07:00:00,2020.0,9.0,27.0,7.0,2020.0,8.0,11.0,15.0,0.0,0.0,93.33333333333331,1.4333333333333331,27.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.6
2020-09-27 08:00:00,2020.0,9.0,27.0,8.0,2020.0,8.0,11.0,16.0,0.0,0.0,91.66666666666669,1.4666666666666666,33.0,1.0,0.0,0.0,6.0,18.0,12.0,1010.0
2020-09-27 09:00:00,2020.0,9.0,27.0,9.0,2020.0,8.0,11.0,17.0,0.0,0.0,90.0,1.5,39.0,1.0,0.0,0.0,6.0,18.0,12.0,1010.3
2020-09-27 10:00:00,2020.0,9.0,27.0,10.0,2020.0,8.0,11.0,19.0,0.0,0.0,80.0,1.7,48.0,1.0,0.0,0.0,6.0,18.0,12.0,1010.5
2020-09-27 11:00:00,2020.0,9.0,27.0,11.0,2020.0,8.0,11.0,21.0,0.0,0.0,70.0,1.9,57.0,1.0,0.0,0.0,6.0,18.0,12.0,1010.1
2020-09-27 12:00:00,2020.0,9.0,27.0,12.0,2020.0,8.0,11.0,23.0,0.0,0.0,60.0,2.1,66.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.6
2020-09-27 13:00:00,2020.0,9.0,27.0,13.0,2020.0,8.0,11.0,23.33333333333333,0.0,0.0,58.333333333333336,2.1,64.33333333333333,1.0,0.0,0.0,6.0,18.0,12.0,1008.8
2020-09-27 14:00:00,2020.0,9.0,27.0,14.0,2020.0,8.0,11.0,23.666666666666668,0.0,0.0,56.66666666666666,2.1,62.66666666666666,1.0,0.0,0.0,6.0,18.0,12.0,1008.2
2020-09-27 15:00:00,2020.0,9.0,27.0,15.0,2020.0,8.0,11.0,24.0,0.0,0.0,55.0,2.1,61.0,1.0,0.0,0.0,6.0,18.0,12.0,1007.7
2020-09-27 16:00:00,2020.0,9.0,27.0,16.0,2020.0,8.0,11.0,22.666666666666668,0.0,6.666666666666667,63.333333333333336,1.9,74.66666666666667,1.6666666666666663,0.0,0.0,6.0,18.0,12.0,1007.5
2020-09-27 17:00:00,2020.0,9.0,27.0,17.0,2020.0,8.0,11.0,21.33333333333333,0.0,13.333333333333334,71.66666666666667,1.7,88.33333333333333,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1007.5
2020-09-27 18:00:00,2020.0,9.0,27.0,18.0,2020.0,8.0,11.0,20.0,0.0,20.0,80.0,1.5,102.0,3.0,0.0,0.0,6.0,18.0,12.0,1007.9
2020-09-27 19:00:00,2020.0,9.0,27.0,19.0,2020.0,8.0,11.0,19.0,0.0,13.333333333333332,83.33333333333333,1.4333333333333331,105.66666666666669,2.333333333333333,0.0,0.0,6.0,18.0,12.0,1008.3
2020-09-27 20:00:00,2020.0,9.0,27.0,20.0,2020.0,8.0,11.0,18.0,0.0,6.666666666666666,86.66666666666667,1.3666666666666667,109.33333333333331,1.6666666666666667,0.0,0.0,6.0,18.0,12.0,1009.1
2020-09-27 21:00:00,2020.0,9.0,27.0,21.0,2020.0,8.0,11.0,17.0,0.0,0.0,90.0,1.3,113.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.4
2020-09-27 22:00:00,2020.0,9.0,27.0,22.0,2020.0,8.0,11.0,16.333333333333332,0.0,0.0,90.0,1.2,105.33333333333331,1.0,0.0,0.0,6.0,18.0,12.0,1009.5
2020-09-27 23:00:00,2020.0,9.0,27.0,23.0,2020.0,8.0,11.0,15.666666666666666,0.0,0.0,90.0,1.1,97.66666666666669,1.0,0.0,0.0,6.0,18.0,12.0,1009.8
2020-09-28 00:00:00,2020.0,9.0,28.0,0.0,2020.0,8.0,12.0,15.0,0.0,0.0,90.0,1.0,90.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.9
2020-09-28 01:00:00,2020.0,9.0,28.0,1.0,2020.0,8.0,12.0,14.666666666666666,0.0,0.0,91.66666666666669,1.1,69.66666666666667,1.0,0.0,0.0,6.0,18.0,12.0,1009.9
2020-09-28 02:00:00,2020.0,9.0,28.0,2.0,2020.0,8.0,12.0,14.333333333333334,0.0,0.0,93.33333333333331,1.2,49.333333333333336,1.0,0.0,0.0,6.0,18.0,12.0,1009.8
2020-09-28 03:00:00,2020.0,9.0,28.0,3.0,2020.0,8.0,12.0,14.0,0.0,0.0,95.0,1.3,29.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.5
2020-09-28 04:00:00,2020.0,9.0,28.0,4.0,2020.0,8.0,12.0,13.333333333333334,0.0,0.0,95.0,1.3,27.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.4
2020-09-28 05:00:00,2020.0,9.0,28.0,5.0,2020.0,8.0,12.0,12.666666666666666,0.0,0.0,95.0,1.3,25.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.7
2020-09-28 06:00:00,2020.0,9.0,28.0,6.0,2020.0,8.0,12.0,12.0,0.0,0.0,95.0,1.3,23.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.8
2020-09-28 07:00:00,2020.0,9.0,28.0,7.0,2020.0,8.0,12.0,13.333333333333334,0.0,0.0,91.66666666666669,1.3333333333333333,135.33333333333331,1.0,0.0,0.0,6.0,18.0,12.0,1009.9
2020-09-28 08:00:00,2020.0,9.0,28.0,8.0,2020.0,8.0,12.0,14.666666666666666,0.0,0.0,88.33333333333333,1.3666666666666667,247.66666666666663,1.0,0.0,0.0,6.0,18.0,12.0,1010.2
2020-09-28 09:00:00,2020.0,9.0,28.0,9.0,2020.0,8.0,12.0,16.0,0.0,0.0,85.0,1.4,360.0,1.0,0.0,0.0,6.0,18.0,12.0,1010.3
2020-09-28 10:00:00,2020.0,9.0,28.0,10.0,2020.0,8.0,12.0,18.0,0.0,0.0,75.0,1.6333333333333333,260.6666666666667,1.0,0.0,0.0,6.0,18.0,12.0,1010.3
2020-09-28 11:00:00,2020.0,9.0,28.0,11.0,2020.0,8.0,12.0,20.0,0.0,0.0,65.0,1.8666666666666667,161.33333333333334,1.0,0.0,0.0,6.0,18.0,12.0,1009.7
2020-09-28 12:00:00,2020.0,9.0,28.0,12.0,2020.0,8.0,12.0,22.0,0.0,0.0,55.0,2.1,62.0,1.0,0.0,0.0,6.0,18.0,12.0,1009.0
2020-09-28 13:00:00,2020.0,9.0,28.0,13.0,2020.0,8.0,12.0,22.666666666666668,0.0,0.0,53.333333333333336,2.1,61.66666666666666,1.0,0.0,0.0,6.0,18.0,12.0,1008.3
2020-09-28 14:00:00,2020.0,9.0,28.0,14.0,2020.0,8.0,12.0,23.33333333333333,0.0,0.0,51.66666666666666,2.1,61.333333333333336,1.0,0.0,0.0,6.0,18.0,12.0,1007.2
